_pf_date,_pf_meeting_id,_pf_venue,_pf_state,_pf_surface,race_id,race_number,race_name,race_distance,race_class,race_prize,race_start_time,runner_id,horse,tab_no,barrier,weight,weight_total,handicap,age,sex,country,trainer_id,trainer,trainer_loc,jockey_id,jockey,jockey_claim,jockey_apprentice,price_sp,last10,win_pct,place_pct,career_starts,career_wins,prize_money_total,emergency,gear_changes,prep_runs,form_id,track_rec_starts,track_rec_firsts,track_rec_seconds,track_rec_thirds,dist_rec_starts,dist_rec_firsts,dist_rec_seconds,dist_rec_thirds,trackdist_rec_starts,trackdist_rec_firsts,trackdist_rec_seconds,trackdist_rec_thirds,good_rec_starts,good_rec_firsts,good_rec_seconds,good_rec_thirds,soft_rec_starts,soft_rec_firsts,soft_rec_seconds,soft_rec_thirds,heavy_rec_starts,heavy_rec_firsts,heavy_rec_seconds,heavy_rec_thirds,first_up_starts,first_up_firsts,first_up_seconds,first_up_thirds,second_up_starts,second_up_firsts,second_up_seconds,second_up_thirds,trainerA2E_Career_a2e,trainerA2E_Career_pot,trainerA2E_Career_sr,trainerA2E_Career_wins,trainerA2E_Career_runners,jockeyA2E_Career_a2e,jockeyA2E_Career_pot,jockeyA2E_Career_sr,jockeyA2E_Career_wins,jockeyA2E_Career_runners,trainerJockeyA2E_Career_a2e,trainerJockeyA2E_Career_pot,trainerJockeyA2E_Career_sr,trainerJockeyA2E_Career_wins,trainerJockeyA2E_Career_runners,trainerA2E_Last100_a2e,trainerA2E_Last100_pot,trainerA2E_Last100_sr,trainerA2E_Last100_wins,trainerA2E_Last100_runners,jockeyA2E_Last100_a2e,jockeyA2E_Last100_pot,jockeyA2E_Last100_sr,jockeyA2E_Last100_wins,jockeyA2E_Last100_runners,trainerJockeyA2E_Last100_a2e,trainerJockeyA2E_Last100_pot,trainerJockeyA2E_Last100_sr,trainerJockeyA2E_Last100_wins,trainerJockeyA2E_Last100_runners
2026-04-11,238684,Newcastle,NSW,,1336000,4,Insight Building Services Super Mdn Hcp,1500,Maiden;,60000,4/11/2026 2:25:00 PM,1128154,Rebel Blaze,5,1,56,56,0,3,Filly,AUS,15153,G Portelli,Warwick Farm,15329,Andrew Adkins,0,False,41,74                  ,0,0,3,0,4655,False,,0,9750991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.941388615982199,-13.347522695455645,10.828440965427,498,4599,0.9197901532037482,-17.16094352409294,8.518729796539,448,5259,0,-100,0,0,10,0.9336918571493548,-15.855424170660056,7,7,100,0.9274784482719703,-16.590792807414324,10,10,100,0,-100,0,0,10
2026-04-11,238684,Newcastle,NSW,,1336000,4,Insight Building Services Super Mdn Hcp,1500,Maiden;,60000,4/11/2026 2:25:00 PM,1137411,Marco Polo,1,10,59,59,,4,Gelding,NZ,20552,C J Waller,Rosehill,15335,Lee Magorrian,0,False,21,,0,0,2,0,3425,False,Ear muffs (pre-race only) first time. Lugging bit first time. ,0,9750987,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9745241248521622,-11.439928782926076,13.569116967175,3522,25956,1.0017729307892376,-11.152004563773557,10.18591254255,389,3819,1.1097874451140322,-0.8436428398808232,13.832487309644,109,788,0.9605932240682874,-15.95233859833127,13,13,100,0.8571360281148797,-20.7704367383654,9,9,100,1.2873155182397287,11.395561663489955,18,18,100
2026-04-11,238684,Newcastle,NSW,,1336000,4,Insight Building Services Super Mdn Hcp,1500,Maiden;,60000,4/11/2026 2:25:00 PM,1120594,Let's Be Honest,10,6,55,55,0,3,Filly,AUS,25196,John Thompson,Randwick,15590,Brock Ryan,0,False,6.5,7534x4              ,0,25,8,0,18500,False,,0,9750996,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1.0645453344056515,-4.095699166719313,12.194594594594,564,4625,1.0259039642502006,-7.683384888567825,9.059661183402,369,4073,1.32452405945309,16.30724995925155,12.883435582822,21,163,1.136021609048998,2.3981954251467466,11,11,100,1.0326885290473287,-3.6433514799440054,10,10,100,1.2056464831013431,2.6713724125603857,12,12,100
2026-04-11,238684,Newcastle,NSW,,1336000,4,Insight Building Services Super Mdn Hcp,1500,Maiden;,60000,4/11/2026 2:25:00 PM,1115032,Powerful Annie,11,2,54.5,55,0,3,Filly,AUS,20173,K A Lees,Newcastle,16744,William A Stanley,2,True,19,48                  ,0,0,4,0,11050,False,,0,9750997,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9846389583328813,-10.149392739811935,15.369897959183,1928,12544,0.9775567108561084,-14.947713526978735,9.837177747625,145,1474,1.1930468252662325,14.337298745005393,14.285714285714,14,98,1.0713117128723144,-2.4345480776920967,16,16,100,1.399585638419069,26.632895110140982,14,14,100,1.1930468252662325,14.337298745005393,14.285714285714,14,98
2026-04-11,238684,Newcastle,NSW,,1336000,4,Insight Building Services Super Mdn Hcp,1500,Maiden;,60000,4/11/2026 2:25:00 PM,996344,Zamazing,8,9,53.5,55.5,0,4,Mare,AUS,24280,Craig Carmody,Randwick,16986,Olivia Chambers,2,True,6,0x366234x622        ,0,45.45,11,0,44800,False,,0,9750994,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,7,0,3,1,1,0,0,1,3,0,0,1,2,0,1,0,1.0744885263737813,-3.623726113444717,8.356164383561,61,730,0.9765475428471977,-12.32756383887025,9.330323551542,124,1329,0,-100,0,0,7,1.6584912990827003,47.0196042516752,11,11,100,0.8022107588952334,-5.901730061289529,8,8,100,0,-100,0,0,7
2026-04-11,238684,Newcastle,NSW,,1336000,4,Insight Building Services Super Mdn Hcp,1500,Maiden;,60000,4/11/2026 2:25:00 PM,1126188,Hellfighter,6,4,54,55.5,0,3,Gelding,AUS,25885,Nathan Doyle,Newcastle,17369,Shannen Llewellyn,3,True,4.4,924x6               ,0,33.33,6,0,25525,False,,0,9750992,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,1.1139300426528385,-2.1473089701282464,16.823354774863,340,2021,1.1433248582626407,3.876484391486154,12.524654832347,127,1014,1.3402999708930563,18.27328283033281,28.947368421052,11,38,1.0799703830765464,-7.618129360339861,19,19,100,1.6754635784862213,42.18466448700169,15,15,100,1.3402999708930563,18.27328283033281,28.947368421052,11,38
2026-04-11,238684,Newcastle,NSW,,1336000,4,Insight Building Services Super Mdn Hcp,1500,Maiden;,60000,4/11/2026 2:25:00 PM,1117782,Aleutian,14,11,52,55,0,3,Filly,AUS,27051,Brad Widdup,Hawkesbury,17422,Leeshelle Small,3,True,81,606x685             ,0,0,8,0,9700,True,Blinkers again. Nose roll off first time. ,0,9751000,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1.0878010446448378,-1.7428208382426011,14.663691424928,460,3137,0.9247411139244451,-17.194045473114876,9.171597633136,62,676,0,-100,0,0,1,1.001071024035674,-2.8841459563645606,12,12,100,0.9911785747288681,-9.5663234725615,8,8,100,0,-100,0,0,1
2026-04-11,238684,Newcastle,NSW,,1336001,5,Dalton Partners Provincial Hcp (C1),1500,Class 1;,45000,4/11/2026 3:00:00 PM,993751,Mcadam,2,3,58.5,58.5,59,4,Gelding,AUS,29083,Mitchell Beer & George Carpenter,Kembla Grange,9670,Grant Buckley,0,False,21,231227x57x84        ,20,46.67,15,3,105615,False,Blinkers again. ,0,9751002,0,0,0,0,5,1,1,1,0,0,0,0,13,3,3,1,1,0,0,0,1,0,0,0,4,0,0,0,3,0,1,0,0.9529558848874431,-14.19997433901165,13.53711790393,31,229,0.9207972081602404,-16.12276827700709,8.988159311087,1002,11148,1.0371783199517335,-11.609153183078044,15.51724137931,9,58,0.7544972751503082,-33.36255308126555,11,11,100,0.5142674787877147,-55.68172197110569,5,5,100,1.0371783199517335,-11.609153183078044,15.51724137931,9,58
2026-04-11,238684,Newcastle,NSW,,1336001,5,Dalton Partners Provincial Hcp (C1),1500,Class 1;,45000,4/11/2026 3:00:00 PM,1110004,Showtime Shadow,1,6,59,59,60,4,Gelding,AUS,24429,Adam Duggan,Gosford,14843,Rory Hutchings,0,False,2.5,7x132               ,20,60,5,1,36575,False,,0,9751001,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,0,0,1,0,0,1,1.2473902300400561,12.218732810434272,18.561151079136,129,695,1.0422023247293015,-6.876649339956688,12.662337662337,468,3696,0,-100,0,0,8,1.4596248856651453,27.76384048774333,21,21,100,0.7500055198469567,-35.97252632265603,7,7,100,0,-100,0,0,8
2026-04-11,238684,Newcastle,NSW,,1336001,5,Dalton Partners Provincial Hcp (C1),1500,Class 1;,45000,4/11/2026 3:00:00 PM,993383,Rose Water,8,5,55,55,54,4,Mare,AUS,2428,J C Deamer,Newcastle,15329,Andrew Adkins,0,False,14,14x047x224x3        ,9.09,45.45,11,1,50725,False,,0,9751008,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,0,3,0,0,1,0,0,0,0,4,1,1,1,4,0,2,0,1.0431510423396182,-7.3698298589061215,16.361256544502,250,1528,0.9197901532037482,-17.16094352409294,8.518729796539,448,5259,0.46356551271932944,-47.14999546919044,4.545454545454,2,44,0.8769644965314786,-29.164585504596964,14,14,100,0.9274784482719703,-16.590792807414324,10,10,100,0.46356551271932944,-47.14999546919044,4.545454545454,2,44
2026-04-11,238684,Newcastle,NSW,,1336001,5,Dalton Partners Provincial Hcp (C1),1500,Class 1;,45000,4/11/2026 3:00:00 PM,1109950,The Iron Star,3,2,57,57,56,4,Gelding,AUS,28078,Marc Chevalier,Hawkesbury,15335,Lee Magorrian,0,False,21,55x25352x451        ,9.09,36.36,11,1,54025,False,,0,9751003,1,0,0,0,5,1,1,1,0,0,0,0,5,1,0,0,5,0,1,1,1,0,1,0,3,0,1,0,3,0,0,0,1.0720666970921289,-7.798320383294997,7.073954983922,22,311,1.0017729307892376,-11.152004563773557,10.18591254255,389,3819,0,-100,0,0,1,0.7565977615193223,-27.49142389583511,5,5,100,0.8571360281148797,-20.7704367383654,9,9,100,0,-100,0,0,1
2026-04-11,238684,Newcastle,NSW,,1336001,5,Dalton Partners Provincial Hcp (C1),1500,Class 1;,45000,4/11/2026 3:00:00 PM,1133266,Decota,5,1,56,56,55,3,Gelding,AUS,28557,Ross McConville,Kembla Grange,15590,Brock Ryan,0,False,31,51                  ,33.33,33.33,3,1,31275,False,,0,9751005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.8668031809993963,-21.574605069020365,8,38,475,1.0259039642502006,-7.683384888567825,9.059661183402,369,4073,1.1483975161214162,-3.4438684900419236,11.764705882352,4,34,0.9559385349575032,-13.412356900702513,7,7,100,1.0326885290473287,-3.6433514799440054,10,10,100,1.1483975161214162,-3.4438684900419236,11.764705882352,4,34
2026-04-11,238684,Newcastle,NSW,,1336001,5,Dalton Partners Provincial Hcp (C1),1500,Class 1;,45000,4/11/2026 3:00:00 PM,1119495,Crathie Kirk,7,4,54.5,55,56,3,Filly,AUS,20173,K A Lees,Newcastle,16744,William A Stanley,2,True,2.5,431x3               ,33.33,83.33,6,2,51025,False,,0,9751007,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,0,0,2,1,1,0,0,2,0,0,1,2,0,0,2,0.9846389583328813,-10.149392739811935,15.369897959183,1928,12544,0.9775567108561084,-14.947713526978735,9.837177747625,145,1474,1.1930468252662325,14.337298745005393,14.285714285714,14,98,1.0713117128723144,-2.4345480776920967,16,16,100,1.399585638419069,26.632895110140982,14,14,100,1.1930468252662325,14.337298745005393,14.285714285714,14,98
2026-04-11,238684,Newcastle,NSW,,1336001,5,Dalton Partners Provincial Hcp (C1),1500,Class 1;,45000,4/11/2026 3:00:00 PM,1117788,Bondi Blossom,4,7,53,56,59,3,Filly,AUS,27051,Brad Widdup,Hawkesbury,17422,Leeshelle Small,3,True,5.5,5x42271x24          ,18.18,54.55,11,2,88085,False,,0,9751004,2,0,1,0,2,0,1,0,1,0,0,0,11,2,4,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,1,0,1.0878010446448378,-1.7428208382426011,14.663691424928,460,3137,0.9247411139244451,-17.194045473114876,9.171597633136,62,676,0,-100,0,0,1,1.001071024035674,-2.8841459563645606,12,12,100,0.9911785747288681,-9.5663234725615,8,8,100,0,-100,0,0,1
2026-04-11,238684,Newcastle,NSW,,1336001,5,Dalton Partners Provincial Hcp (C1),1500,Class 1;,45000,4/11/2026 3:00:00 PM,1114695,Damascus Calling,9,8,53,55,52,4,Gelding,AUS,22905,Mick Attard,Hawkesbury,17435,Siena Grima,2,True,31,252x6543674         ,5,35,20,1,71425,False,,0,9751009,2,1,0,0,3,0,0,1,1,0,0,0,7,0,0,2,10,0,1,2,3,1,1,0,4,0,0,1,3,0,0,1,1.0245684829071804,-6.443381897234348,9.562841530054,70,732,1.013850777813098,-9.332959804571614,9.561466570812,133,1391,0,0,0,0,0,0.23128514197530864,-78.4720964036989,1,1,100,0.8763226454117683,-27.00125635323422,9,9,100,0,0,0,0,0
2026-04-11,238684,Newcastle,NSW,,1336002,6,Lambourne Partners (Bm64),1890,Benchmark 64;,42000,4/11/2026 3:40:00 PM,998415,Cavalry,4,7,59,59,60,4,Gelding,AUS,24961,"M, W & J Hawkes",Rosehill,9670,Grant Buckley,0,False,1.45,3x53x21             ,28.57,85.71,7,2,92850,False,,0,9751013,1,1,0,0,1,1,0,0,1,1,0,0,4,2,2,0,2,0,0,2,1,0,0,0,3,0,1,1,2,1,0,1,0.9738527623638883,-10.843973560066264,15.605296343001,990,6344,0.9207972081602404,-16.12276827700709,8.988159311087,1002,11148,0.7793022354748783,-41.86058819953147,11.111111111111,5,45,1.1088474903927215,-6.18168434760091,16,16,100,0.5142674787877147,-55.68172197110569,5,5,100,0.7793022354748783,-41.86058819953147,11.111111111111,5,45
2026-04-11,238684,Newcastle,NSW,,1336002,6,Lambourne Partners (Bm64),1890,Benchmark 64;,42000,4/11/2026 3:40:00 PM,992195,Septimus,8,1,58,58,58,4,Gelding,AUS,23134,Matthew Smith,Warwick Farm,11357,Chad Lever,0,False,91,9841333x9           ,10,40,10,1,36560,False,,0,9751017,2,1,0,0,2,1,0,0,2,1,0,0,5,0,0,2,2,0,0,0,3,1,0,1,2,0,0,0,2,0,0,0,0.9781986884620968,-11.301075955113879,12.009156541644,682,5679,0.9872541944545841,-10.70840203095069,12.574139976275,530,4215,1.1412231765139307,8.949029614062962,14.285714285714,10,70,1.2637755631498289,18.165149369936984,15,15,100,0.864685658145615,-24.698280992411366,12,12,100,1.1412231765139307,8.949029614062962,14.285714285714,10,70
2026-04-11,238684,Newcastle,NSW,,1336002,6,Lambourne Partners (Bm64),1890,Benchmark 64;,42000,4/11/2026 3:40:00 PM,994267,Okami Star,17,4,55.5,55.5,53,4,Gelding,AUS,771,C E Conners,Warwick Farm,12122,Andrew Calder,0,False,13,55x46324372         ,6.67,36.67,30,2,137600,True,,0,9751026,0,0,0,0,2,0,0,1,0,0,0,0,15,0,2,4,9,0,1,1,6,2,0,1,4,0,1,1,4,0,0,1,0.9954814534616427,-9.079195855728196,8.61074123391,194,2253,0.9411506593511925,-18.502242698667956,8.398821218074,171,2036,0,-100.00000000000001,0,0,17,0.8533697788525227,-21.571858658273346,9,9,100,0.8137287921115278,-25.485671878673152,8,8,100,0,-100.00000000000001,0,0,17
2026-04-11,238684,Newcastle,NSW,,1336002,6,Lambourne Partners (Bm64),1890,Benchmark 64;,42000,4/11/2026 3:40:00 PM,997135,Off The Scale,10,2,56.5,56.5,59,4,Mare,AUS,27771,Lou Mary,Scone,14843,Rory Hutchings,0,False,14,62115x78303         ,20,50,20,4,120400,False,,0,9751019,2,0,0,0,0,0,0,0,0,0,0,0,9,2,0,2,10,2,1,3,1,0,0,0,3,0,0,1,3,0,0,1,1.07100753800805,-7.0192767529568005,14.084507042253,80,568,1.0422023247293015,-6.876649339956688,12.662337662337,468,3696,1.9425576154353577,71.70746369502957,17.391304347826,4,23,0.6390651586333349,-37.25774934577426,11,11,100,0.7500055198469567,-35.97252632265603,7,7,100,1.9425576154353577,71.70746369502957,17.391304347826,4,23
2026-04-11,238684,Newcastle,NSW,,1336002,6,Lambourne Partners (Bm64),1890,Benchmark 64;,42000,4/11/2026 3:40:00 PM,1123079,Lupa Capitolina,13,11,55,55,58,3,Filly,NZ,22477,Joseph Pride,Warwick Farm,15329,Andrew Adkins,0,False,6,856x41              ,14.29,28.57,7,1,33600,True,,0,9751022,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1.05746973008797,-5.689883804256931,14.656432748538,802,5472,0.9197901532037482,-17.16094352409294,8.518729796539,448,5259,1.0184082713922435,-6.6001055172235485,9.734513274336,11,113,0.7449342898572657,-26.188176462580962,10,10,100,0.9274784482719703,-16.590792807414324,10,10,100,0.9592699122183808,-8.25724840293462,9,9,100
2026-04-11,238684,Newcastle,NSW,,1336002,6,Lambourne Partners (Bm64),1890,Benchmark 64;,42000,4/11/2026 3:40:00 PM,994190,Southern Sky,16,6,55,55,55,4,Mare,AUS,23134,Matthew Smith,Warwick Farm,16178,Reece Jones,0,False,51,17x535750           ,9.09,27.27,11,1,28675,True,,0,9751025,1,0,0,0,1,0,0,0,1,0,0,0,6,0,0,1,4,1,0,0,1,0,0,0,2,1,0,0,2,0,0,1,0.9781986884620968,-11.301075955113879,12.009156541644,682,5679,0.9792695528055317,-11.208684841288726,9.6452092628,454,4707,0.7172084799884612,-40.94900583228302,6.349206349206,4,63,1.2637755631498289,18.165149369936984,15,15,100,0.7523066003600611,-39.327273798693284,6,6,100,0.7172084799884612,-40.94900583228302,6.349206349206,4,63
2026-04-11,238684,Newcastle,NSW,,1336002,6,Lambourne Partners (Bm64),1890,Benchmark 64;,42000,4/11/2026 3:40:00 PM,981592,Morning Sun,1,9,60,60,62,7,Gelding,IRE,22572,Ms A Willick-McDonald,Taree,16560,Teighan Worsnop,0,False,101,5005877x689         ,11.54,34.62,26,3,110847,False,,0,9751010,2,0,0,0,3,0,0,1,2,0,0,0,18,3,1,2,7,0,0,3,1,0,0,0,6,1,1,2,6,1,0,1,0.7931434264717311,-28.27744690340062,7.96992481203,53,665,0.9157435032750376,-17.007007812836253,8.396226415094,89,1060,0,-100,0,0,4,0.5452889572904116,-50.726954978803015,4,4,100,0.809325799261595,-28.60908019000248,6,6,100,0,-100,0,0,4
2026-04-11,238684,Newcastle,NSW,,1336002,6,Lambourne Partners (Bm64),1890,Benchmark 64;,42000,4/11/2026 3:40:00 PM,1119540,Valentiago,9,8,57,57,59,3,Gelding,AUS,24693,Peter Snowden,Randwick,16691,Zac Wadick,0,True,21,422x8272441         ,8.33,50,12,1,77900,False,,0,9751018,2,0,0,0,0,0,0,0,0,0,0,0,7,1,4,0,5,0,1,0,0,0,0,0,3,0,0,0,2,0,2,0,1.0269660153575764,-6.143973364454773,16.30558722919,143,877,0.9422480303061401,-15.437445960905082,9.380053908355,174,1855,1.2747530143438561,23.695515485873077,33.333333333333,1,3,1.3376336728581517,14.956894551325805,25,25,100,0.9380156835413438,-11.114403058168934,11,11,100,1.2747530143438561,23.695515485873077,33.333333333333,1,3
2026-04-11,238684,Newcastle,NSW,,1336002,6,Lambourne Partners (Bm64),1890,Benchmark 64;,42000,4/11/2026 3:40:00 PM,945150,Rothrock,15,10,54.5,55,56,7,Mare,AUS,4556,P M Perry,Newcastle,16744,William A Stanley,2,True,61,786997x5358         ,13.56,35.59,59,8,220280,True,,0,9751024,20,1,1,4,13,1,1,4,11,1,1,4,24,3,1,5,26,2,2,4,9,3,0,1,6,1,0,0,6,0,0,1,0.9530547153245297,-14.052376569205855,9.100998890122,738,8109,0.9775567108561084,-14.947713526978735,9.837177747625,145,1474,0.8145654804456648,-26.769468205015457,5,2,40,1.0209865407492809,-12.472244795672566,7,7,100,1.399585638419069,26.632895110140982,14,14,100,0.8145654804456648,-26.769468205015457,5,2,40
2026-04-11,238684,Newcastle,NSW,,1336002,6,Lambourne Partners (Bm64),1890,Benchmark 64;,42000,4/11/2026 3:40:00 PM,948084,Six Foot Song,3,3,56.5,59.5,61,7,Gelding,AUS,28536,Jake Hull,Gosford,17369,Shannen Llewellyn,3,True,21,8x515193x043        ,12.5,40,40,5,156190,False,,0,9751012,3,1,0,0,1,1,0,0,1,1,0,0,19,2,3,1,19,3,2,5,2,0,0,0,5,0,0,1,5,1,1,0,1.1507536182848495,1.828308810233594,13.939393939393,46,330,1.1433248582626407,3.876484391486154,12.524654832347,127,1014,2.3690076580181816,111.31304321370533,42.857142857142,3,7,0.9762533990879205,-7.914746932612769,13,13,100,1.6754635784862213,42.18466448700169,15,15,100,2.3690076580181816,111.31304321370533,42.857142857142,3,7
2026-04-11,238684,Newcastle,NSW,,1336002,6,Lambourne Partners (Bm64),1890,Benchmark 64;,42000,4/11/2026 3:40:00 PM,1125049,Peccavi,12,12,53,55,59,3,Filly,AUS,20552,C J Waller,Rosehill,17435,Siena Grima,2,True,16,59x17               ,16.67,33.33,6,1,50550,False,,0,9751021,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0.9745241248521622,-11.439928782926076,13.569116967175,3522,25956,1.013850777813098,-9.332959804571614,9.561466570812,133,1391,0.6970166110734499,-37.39851861077028,8.035714285714,9,112,0.9605932240682874,-15.95233859833127,13,13,100,0.8763226454117683,-27.00125635323422,9,9,100,0.5979304251280565,-47.54404379007621,7,7,100
2026-04-11,238684,Newcastle,NSW,,1336002,6,Lambourne Partners (Bm64),1890,Benchmark 64;,42000,4/11/2026 3:40:00 PM,951497,Whetu,2,5,57,60,62,8,Gelding,AUS,27570,Robert Quinn,Warwick Farm,17860,Deon Le Roux,3,True,101,22715900x07         ,15.38,33.33,39,6,160776,False,Blinkers again. ,0,9751011,6,1,0,1,3,0,0,1,3,0,0,1,11,1,0,1,17,4,1,2,10,1,3,0,8,1,0,0,8,0,0,1,0.7229926830130263,-34.8414238253708,7.323232323232,29,396,1.0496204075233075,-22.27439836241589,11.904761904761,15,126,0,0,0,0,0,0.6165751350653556,-36.01485758891806,5,5,100,1.020388244364275,-23.71956892502257,11,11,100,0,0,0,0,0
2026-04-11,238684,Newcastle,NSW,,1335999,3,Safegroup Automation Mdn Plate,1250,Maiden;,42000,4/11/2026 1:50:00 PM,1124712,Silver D'or,8,2,58.5,58.5,,3,Gelding,NZ,22477,Joseph Pride,Warwick Farm,10800,Christian Reith,0,False,61,,0,0,1,0,1050,False,Ear muffs (pre-race only) first time. ,0,9750982,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.05746973008797,-5.689883804256931,14.656432748538,802,5472,0.9221949020010064,-15.732842752468907,11.48099111027,607,5287,0.8250368888319423,-26.660861534774916,7.954545454545,7,88,0.7449342898572657,-26.188176462580962,10,10,100,1.0132519713062909,-18.691384872920214,11,11,100,0.8250368888319423,-26.660861534774916,7.954545454545,7,88
2026-04-11,238684,Newcastle,NSW,,1335999,3,Safegroup Automation Mdn Plate,1250,Maiden;,42000,4/11/2026 1:50:00 PM,1118068,Tuscany,9,7,58.5,58.5,0,3,Gelding,AUS,29144,Tom Charlton,Randwick,14348,Keagan Latham,0,False,3,5x7247x2            ,12.5,50,8,1,65600,False,,0,9750983,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,4,0,2,0,0,0,0,0,3,0,1,0,2,1,1,0,0.3449092785249055,-79.44754992488139,4.166666666666,1,24,1.0474631216395311,-8.51507064467561,14.16572077185,624,4405,0,-100.00000000000001,0,0,1,0.3449092785249055,-79.44754992488139,4.166666666666,1,24,0.9451729724665519,-20.591303164026414,15,15,100,0,-100.00000000000001,0,0,1
2026-04-11,238684,Newcastle,NSW,,1335999,3,Safegroup Automation Mdn Plate,1250,Maiden;,42000,4/11/2026 1:50:00 PM,1137337,World Wide,10,1,58.5,58.5,0,3,Gelding,NZ,15364,J G Sargent,Randwick,14843,Rory Hutchings,0,False,3,3                   ,0,66.67,3,0,19875,False,,0,9750984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1.0059518687606803,-9.578898797107348,11.923877490336,401,3363,1.0422023247293015,-6.876649339956688,12.662337662337,468,3696,1.0483148924372558,-14.197809458278268,13.333333333333,10,75,0.9699833774824466,-5.831514570003759,12,12,100,0.7500055198469567,-35.97252632265603,7,7,100,1.0483148924372558,-14.197809458278268,13.333333333333,10,75
2026-04-11,238684,Newcastle,NSW,,1335999,3,Safegroup Automation Mdn Plate,1250,Maiden;,42000,4/11/2026 1:50:00 PM,1116574,House Of Dragon,4,3,58.5,58.5,,3,Gelding,AUS,20552,C J Waller,Warwick Farm,15335,Lee Magorrian,0,False,11,,0,0,2,0,5900,False,Ear muffs (pre-race only) first time. Lugging bit first time. ,0,9750978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9745241248521622,-11.439928782926076,13.569116967175,3522,25956,1.0017729307892376,-11.152004563773557,10.18591254255,389,3819,1.1097874451140322,-0.8436428398808232,13.832487309644,109,788,0.9605932240682874,-15.95233859833127,13,13,100,0.8571360281148797,-20.7704367383654,9,9,100,1.2873155182397287,11.395561663489955,18,18,100
2026-04-11,238684,Newcastle,NSW,,1335999,3,Safegroup Automation Mdn Plate,1250,Maiden;,42000,4/11/2026 1:50:00 PM,1127951,King Cosmic,5,4,58.5,58.5,,3,Gelding,AUS,25196,John Thompson,Randwick,15590,Brock Ryan,0,False,71,,0,0,2,0,2200,False,Lugging bit first time. ,0,9750979,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0645453344056515,-4.095699166719313,12.194594594594,564,4625,1.0259039642502006,-7.683384888567825,9.059661183402,369,4073,1.32452405945309,16.30724995925155,12.883435582822,21,163,1.136021609048998,2.3981954251467466,11,11,100,1.0326885290473287,-3.6433514799440054,10,10,100,1.2056464831013431,2.6713724125603857,12,12,100
2026-04-11,238684,Newcastle,NSW,,1335999,3,Safegroup Automation Mdn Plate,1250,Maiden;,42000,4/11/2026 1:50:00 PM,1128334,Battle Scars,2,8,58.5,58.5,,3,Gelding,AUS,4556,P M Perry,Newcastle,16178,Reece Jones,0,False,41,,0,0,2,0,2300,False,,0,9750976,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9530547153245297,-14.052376569205855,9.100998890122,738,8109,0.9792695528055317,-11.208684841288726,9.6452092628,454,4707,0.9907067405313973,-9.82613893957951,10.404624277456,18,173,1.0209865407492809,-12.472244795672566,7,7,100,0.7523066003600611,-39.327273798693284,6,6,100,0.9079999809279948,-2.8906091497350186,7,7,100
